area_id,iso3,country,country_code,country_en
1949,SOM,Somalia,SO,Somalia
1950,SOM,Somalia,SO,Somalia
1951,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1952,SOM,Somalia,SO,Somalia
1953,SOM,Somalia,SO,Somalia
1954,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1955,SOM,Somalia,SO,Somalia
1956,SOM,Somalia,SO,Somalia
1957,SOM,Somalia,SO,Somalia
1958,SOM,Somalia,SO,Somalia
1959,SOM,Somalia,SO,Somalia
1960,SOM,Somalia,SO,Somalia
1961,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1962,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1963,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1964,SOM,Somalia,SO,Somalia
1965,SOM,Somalia,SO,Somalia
1966,SOM,Somalia,SO,Somalia
1967,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1968,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1969,SOM,Somalia,SO,Somalia
1971,SOM,Somalia,SO,Somalia
1972,SOM,Somalia,SO,Somalia
1973,SOM,Somalia,SO,Somalia
1974,SOM,Somalia,SO,Somalia
1975,SOM,Somalia,SO,Somalia
1976,SOM,Somalia,SO,Somalia
1977,SOM,Somalia,SO,Somalia
1978,SOM,Somalia,SO,Somalia
1979,UGA,Uganda,UG,Uganda
1980,UGA,Uganda,UG,Uganda
1981,SOM,Somalia,SO,Somalia
1982,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1983,SOM,Somalia,SO,Somalia
1984,SOM,Somalia,SO,Somalia
1985,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1986,SOM,Somalia,SO,Somalia
1987,SOM,Somalia,SO,Somalia
1988,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1989,SOM,Somalia,SO,Somalia
1990,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1991,SOM,Somalia,SO,Somalia
1992,SOM,Somalia,SO,Somalia
1993,SOM,Somalia,SO,Somalia
1994,SOM,Somalia,SO,Somalia
1995,SOM,Somalia,SO,Somalia
1996,UGA,Uganda,UG,Uganda
1997,SOM,Somalia,SO,Somalia
1998,UGA,Uganda,UG,Uganda
1999,SOM,Somalia,SO,Somalia
2000,SOM,Somalia,SO,Somalia
2001,UGA,Uganda,UG,Uganda
2002,SOM,Somalia,SO,Somalia
2003,SOM,Somalia,SO,Somalia
2004,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2005,SOM,Somalia,SO,Somalia
2006,SOM,Somalia,SO,Somalia
2007,SOM,Somalia,SO,Somalia
2008,SOM,Somalia,SO,Somalia
2009,SOM,Somalia,SO,Somalia
2010,SOM,Somalia,SO,Somalia
2011,SOM,Somalia,SO,Somalia
2012,SOM,Somalia,SO,Somalia
2013,SOM,Somalia,SO,Somalia
2014,SOM,Somalia,SO,Somalia
2015,SOM,Somalia,SO,Somalia
2016,SOM,Somalia,SO,Somalia
2017,SOM,Somalia,SO,Somalia
2018,SOM,Somalia,SO,Somalia
2019,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2020,SOM,Somalia,SO,Somalia
2021,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2022,SOM,Somalia,SO,Somalia
2023,SOM,Somalia,SO,Somalia
2024,UGA,Uganda,UG,Uganda
2025,UGA,Uganda,UG,Uganda
2026,SOM,Somalia,SO,Somalia
2027,SOM,Somalia,SO,Somalia
2028,SOM,Somalia,SO,Somalia
2029,SOM,Somalia,SO,Somalia
2030,CAF,Central African Republic,CF,Central African Republic
2031,CAF,Central African Republic,CF,Central African Republic
2032,SOM,Somalia,SO,Somalia
2033,SOM,Somalia,SO,Somalia
2034,SOM,Somalia,SO,Somalia
2035,SOM,Somalia,SO,Somalia
2036,SOM,Somalia,SO,Somalia
2037,SOM,Somalia,SO,Somalia
2038,SOM,Somalia,SO,Somalia
2039,SOM,Somalia,SO,Somalia
2040,SOM,Somalia,SO,Somalia
2041,SOM,Somalia,SO,Somalia
2042,KEN,Kenya,KE,Kenya
2043,SOM,Somalia,SO,Somalia
2044,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2045,SOM,Somalia,SO,Somalia
2046,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2047,KEN,Kenya,KE,Kenya
2048,SOM,Somalia,SO,Somalia
2049,UGA,Uganda,UG,Uganda
2050,SOM,Somalia,SO,Somalia
2052,SOM,Somalia,SO,Somalia
2053,UGA,Uganda,UG,Uganda
2054,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2055,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2056,SOM,Somalia,SO,Somalia
2057,UGA,Uganda,UG,Uganda
2058,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2059,SOM,Somalia,SO,Somalia
2060,SOM,Somalia,SO,Somalia
2061,SOM,Somalia,SO,Somalia
2062,UGA,Uganda,UG,Uganda
2063,UGA,Uganda,UG,Uganda
2064,UGA,Uganda,UG,Uganda
2065,SOM,Somalia,SO,Somalia
2066,UGA,Uganda,UG,Uganda
2067,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2068,SOM,Somalia,SO,Somalia
2069,UGA,Uganda,UG,Uganda
2070,UGA,Uganda,UG,Uganda
2071,KEN,Kenya,KE,Kenya
2072,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2073,SOM,Somalia,SO,Somalia
2074,SOM,Somalia,SO,Somalia
2076,SOM,Somalia,SO,Somalia
2077,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2078,SOM,Somalia,SO,Somalia
2079,SOM,Somalia,SO,Somalia
2081,SOM,Somalia,SO,Somalia
2082,SOM,Somalia,SO,Somalia
2083,UGA,Uganda,UG,Uganda
2084,SOM,Somalia,SO,Somalia
2085,SOM,Somalia,SO,Somalia
2086,SOM,Somalia,SO,Somalia
2087,SOM,Somalia,SO,Somalia
2088,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2089,UGA,Uganda,UG,Uganda
2090,UGA,Uganda,UG,Uganda
2091,KEN,Kenya,KE,Kenya
2092,SOM,Somalia,SO,Somalia
2093,SOM,Somalia,SO,Somalia
2094,UGA,Uganda,UG,Uganda
2095,SOM,Somalia,SO,Somalia
2097,SOM,Somalia,SO,Somalia
2098,SOM,Somalia,SO,Somalia
2099,SOM,Somalia,SO,Somalia
2100,KEN,Kenya,KE,Kenya
2101,SOM,Somalia,SO,Somalia
2102,UGA,Uganda,UG,Uganda
2103,UGA,Uganda,UG,Uganda
2104,UGA,Uganda,UG,Uganda
2105,SOM,Somalia,SO,Somalia
2106,UGA,Uganda,UG,Uganda
2107,SOM,Somalia,SO,Somalia
2108,SOM,Somalia,SO,Somalia
2109,SOM,Somalia,SO,Somalia
2110,UGA,Uganda,UG,Uganda
2111,SOM,Somalia,SO,Somalia
2112,SOM,Somalia,SO,Somalia
2113,KEN,Kenya,KE,Kenya
2114,SOM,Somalia,SO,Somalia
2116,SOM,Somalia,SO,Somalia
2117,SOM,Somalia,SO,Somalia
2118,SOM,Somalia,SO,Somalia
2119,SOM,Somalia,SO,Somalia
2120,SOM,Somalia,SO,Somalia
2121,SOM,Somalia,SO,Somalia
2122,UGA,Uganda,UG,Uganda
2123,SOM,Somalia,SO,Somalia
2124,SOM,Somalia,SO,Somalia
2125,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2126,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2127,SOM,Somalia,SO,Somalia
2128,SOM,Somalia,SO,Somalia
2130,SOM,Somalia,SO,Somalia
2131,SOM,Somalia,SO,Somalia
2132,SOM,Somalia,SO,Somalia
2133,SOM,Somalia,SO,Somalia
2134,SOM,Somalia,SO,Somalia
2135,SOM,Somalia,SO,Somalia
2136,SOM,Somalia,SO,Somalia
2137,SOM,Somalia,SO,Somalia
2138,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2139,UGA,Uganda,UG,Uganda
2140,UGA,Uganda,UG,Uganda
2141,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2142,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2143,SOM,Somalia,SO,Somalia
2144,SOM,Somalia,SO,Somalia
2145,SOM,Somalia,SO,Somalia
2146,KEN,Kenya,KE,Kenya
2147,SOM,Somalia,SO,Somalia
2148,SOM,Somalia,SO,Somalia
2149,SOM,Somalia,SO,Somalia
2150,SOM,Somalia,SO,Somalia
2152,SOM,Somalia,SO,Somalia
2153,SOM,Somalia,SO,Somalia
2154,KEN,Kenya,KE,Kenya
2155,KEN,Kenya,KE,Kenya
2156,SOM,Somalia,SO,Somalia
2157,KEN,Kenya,KE,Kenya
2158,SOM,Somalia,SO,Somalia
2159,SOM,Somalia,SO,Somalia
2160,CAF,Central African Republic,CF,Central African Republic
2161,CAF,Central African Republic,CF,Central African Republic
2162,CAF,Central African Republic,CF,Central African Republic
2163,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2164,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2165,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2166,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2167,UGA,Uganda,UG,Uganda
2168,UGA,Uganda,UG,Uganda
2169,UGA,Uganda,UG,Uganda
2170,UGA,Uganda,UG,Uganda
2171,UGA,Uganda,UG,Uganda
2172,UGA,Uganda,UG,Uganda
2173,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2174,SOM,Somalia,SO,Somalia
2175,UGA,Uganda,UG,Uganda
2176,UGA,Uganda,UG,Uganda
2177,UGA,Uganda,UG,Uganda
2178,SOM,Somalia,SO,Somalia
2179,SOM,Somalia,SO,Somalia
2180,UGA,Uganda,UG,Uganda
2181,SOM,Somalia,SO,Somalia
2182,SOM,Somalia,SO,Somalia
2183,ETH,Ethiopia,ET,Ethiopia
2184,UGA,Uganda,UG,Uganda
2185,ETH,Ethiopia,ET,Ethiopia
2186,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2187,UGA,Uganda,UG,Uganda
2188,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2189,SOM,Somalia,SO,Somalia
2190,SOM,Somalia,SO,Somalia
2191,UGA,Uganda,UG,Uganda
2192,CAF,Central African Republic,CF,Central African Republic
2193,SOM,Somalia,SO,Somalia
2194,SOM,Somalia,SO,Somalia
2195,SSD,South Sudan,SS,South Sudan
2196,SSD,South Sudan,SS,South Sudan
2197,SOM,Somalia,SO,Somalia
2198,SOM,Somalia,SO,Somalia
2199,SOM,Somalia,SO,Somalia
2200,SOM,Somalia,SO,Somalia
2202,SOM,Somalia,SO,Somalia
2203,SOM,Somalia,SO,Somalia
2204,CAF,Central African Republic,CF,Central African Republic
2205,CAF,Central African Republic,CF,Central African Republic
2206,SOM,Somalia,SO,Somalia
2207,SOM,Somalia,SO,Somalia
2208,SOM,Somalia,SO,Somalia
2209,SOM,Somalia,SO,Somalia
2210,SOM,Somalia,SO,Somalia
2211,SOM,Somalia,SO,Somalia
2212,SOM,Somalia,SO,Somalia
2213,SOM,Somalia,SO,Somalia
2214,SOM,Somalia,SO,Somalia
2215,SOM,Somalia,SO,Somalia
2216,CAF,Central African Republic,CF,Central African Republic
2217,CAF,Central African Republic,CF,Central African Republic
2218,SOM,Somalia,SO,Somalia
2219,SOM,Somalia,SO,Somalia
2220,SOM,Somalia,SO,Somalia
2221,SOM,Somalia,SO,Somalia
2222,SOM,Somalia,SO,Somalia
2223,SOM,Somalia,SO,Somalia
2224,SOM,Somalia,SO,Somalia
2226,SOM,Somalia,SO,Somalia
2227,SOM,Somalia,SO,Somalia
2228,SOM,Somalia,SO,Somalia
2230,SOM,Somalia,SO,Somalia
2231,SOM,Somalia,SO,Somalia
2232,SOM,Somalia,SO,Somalia
2234,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2235,SOM,Somalia,SO,Somalia
2236,SOM,Somalia,SO,Somalia
2237,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2238,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2239,CAF,Central African Republic,CF,Central African Republic
2240,CAF,Central African Republic,CF,Central African Republic
2241,SOM,Somalia,SO,Somalia
2242,SOM,Somalia,SO,Somalia
2243,CAF,Central African Republic,CF,Central African Republic
2244,CAF,Central African Republic,CF,Central African Republic
2245,SSD,South Sudan,SS,South Sudan
2246,SSD,South Sudan,SS,South Sudan
2247,SOM,Somalia,SO,Somalia
2248,SSD,South Sudan,SS,South Sudan
2249,SSD,South Sudan,SS,South Sudan
2250,SOM,Somalia,SO,Somalia
2251,SOM,Somalia,SO,Somalia
2252,SOM,Somalia,SO,Somalia
2253,SOM,Somalia,SO,Somalia
2254,SOM,Somalia,SO,Somalia
2256,SOM,Somalia,SO,Somalia
2257,KEN,Kenya,KE,Kenya
2258,CAF,Central African Republic,CF,Central African Republic
2259,SOM,Somalia,SO,Somalia
2260,SOM,Somalia,SO,Somalia
2261,SOM,Somalia,SO,Somalia
2262,SOM,Somalia,SO,Somalia
2264,SOM,Somalia,SO,Somalia
2265,SOM,Somalia,SO,Somalia
2266,SOM,Somalia,SO,Somalia
2267,SOM,Somalia,SO,Somalia
2268,SOM,Somalia,SO,Somalia
2269,SOM,Somalia,SO,Somalia
2270,SSD,South Sudan,SS,South Sudan
2271,SSD,South Sudan,SS,South Sudan
2272,SOM,Somalia,SO,Somalia
2273,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2274,SOM,Somalia,SO,Somalia
2275,SOM,Somalia,SO,Somalia
2276,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2277,CAF,Central African Republic,CF,Central African Republic
2278,CAF,Central African Republic,CF,Central African Republic
2279,CAF,Central African Republic,CF,Central African Republic
2280,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2281,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2282,SOM,Somalia,SO,Somalia
2283,SOM,Somalia,SO,Somalia
2284,SOM,Somalia,SO,Somalia
2285,SOM,Somalia,SO,Somalia
2286,SOM,Somalia,SO,Somalia
2287,SOM,Somalia,SO,Somalia
2288,SOM,Somalia,SO,Somalia
2289,SOM,Somalia,SO,Somalia
2290,SOM,Somalia,SO,Somalia
2291,SOM,Somalia,SO,Somalia
2292,SOM,Somalia,SO,Somalia
2293,KEN,Kenya,KE,Kenya
2294,CAF,Central African Republic,CF,Central African Republic
2295,SOM,Somalia,SO,Somalia
2296,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2297,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2299,SOM,Somalia,SO,Somalia
2300,SOM,Somalia,SO,Somalia
2301,SOM,Somalia,SO,Somalia
2302,SOM,Somalia,SO,Somalia
2303,SOM,Somalia,SO,Somalia
2304,SOM,Somalia,SO,Somalia
2305,SOM,Somalia,SO,Somalia
2306,ETH,Ethiopia,ET,Ethiopia
2307,SOM,Somalia,SO,Somalia
2308,SOM,Somalia,SO,Somalia
2309,CAF,Central African Republic,CF,Central African Republic
2310,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2311,SOM,Somalia,SO,Somalia
2312,SOM,Somalia,SO,Somalia
2313,SOM,Somalia,SO,Somalia
2314,SSD,South Sudan,SS,South Sudan
2315,SSD,South Sudan,SS,South Sudan
2316,SSD,South Sudan,SS,South Sudan
2317,SSD,South Sudan,SS,South Sudan
2318,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2319,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2320,SOM,Somalia,SO,Somalia
2321,CAF,Central African Republic,CF,Central African Republic
2322,CAF,Central African Republic,CF,Central African Republic
2323,CAF,Central African Republic,CF,Central African Republic
2325,SOM,Somalia,SO,Somalia
2326,SOM,Somalia,SO,Somalia
2327,SOM,Somalia,SO,Somalia
2328,SOM,Somalia,SO,Somalia
2329,CAF,Central African Republic,CF,Central African Republic
2330,CAF,Central African Republic,CF,Central African Republic
2331,CAF,Central African Republic,CF,Central African Republic
2332,CAF,Central African Republic,CF,Central African Republic
2333,CAF,Central African Republic,CF,Central African Republic
2334,SSD,South Sudan,SS,South Sudan
2335,SSD,South Sudan,SS,South Sudan
2336,CAF,Central African Republic,CF,Central African Republic
2337,CAF,Central African Republic,CF,Central African Republic
2338,CAF,Central African Republic,CF,Central African Republic
2339,CAF,Central African Republic,CF,Central African Republic
2340,CAF,Central African Republic,CF,Central African Republic
2341,SSD,South Sudan,SS,South Sudan
2342,SSD,South Sudan,SS,South Sudan
2343,CAF,Central African Republic,CF,Central African Republic
2344,CAF,Central African Republic,CF,Central African Republic
2345,CAF,Central African Republic,CF,Central African Republic
2346,CAF,Central African Republic,CF,Central African Republic
2347,CAF,Central African Republic,CF,Central African Republic
2348,CAF,Central African Republic,CF,Central African Republic
2349,CAF,Central African Republic,CF,Central African Republic
2350,CAF,Central African Republic,CF,Central African Republic
2351,CAF,Central African Republic,CF,Central African Republic
2352,CAF,Central African Republic,CF,Central African Republic
2353,CAF,Central African Republic,CF,Central African Republic
2354,CAF,Central African Republic,CF,Central African Republic
2355,CAF,Central African Republic,CF,Central African Republic
2356,CAF,Central African Republic,CF,Central African Republic
2357,CAF,Central African Republic,CF,Central African Republic
2358,CAF,Central African Republic,CF,Central African Republic
2359,CAF,Central African Republic,CF,Central African Republic
2360,CAF,Central African Republic,CF,Central African Republic
2361,CAF,Central African Republic,CF,Central African Republic
2362,CAF,Central African Republic,CF,Central African Republic
2363,CAF,Central African Republic,CF,Central African Republic
2364,CAF,Central African Republic,CF,Central African Republic
2365,CAF,Central African Republic,CF,Central African Republic
2366,ETH,Ethiopia,ET,Ethiopia
2367,CAF,Central African Republic,CF,Central African Republic
2368,CAF,Central African Republic,CF,Central African Republic
2369,CAF,Central African Republic,CF,Central African Republic
2370,CAF,Central African Republic,CF,Central African Republic
2371,SOM,Somalia,SO,Somalia
2372,SOM,Somalia,SO,Somalia
2373,SOM,Somalia,SO,Somalia
2374,ETH,Ethiopia,ET,Ethiopia
2375,CAF,Central African Republic,CF,Central African Republic
2376,ETH,Ethiopia,ET,Ethiopia
2377,ETH,Ethiopia,ET,Ethiopia
2378,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2379,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2380,CAF,Central African Republic,CF,Central African Republic
2381,CAF,Central African Republic,CF,Central African Republic
2382,CAF,Central African Republic,CF,Central African Republic
2383,CAF,Central African Republic,CF,Central African Republic
2384,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2385,CAF,Central African Republic,CF,Central African Republic
2386,CAF,Central African Republic,CF,Central African Republic
2387,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
2388,SSD,South Sudan,SS,South Sudan
2389,SSD,South Sudan,SS,South Sudan
2390,CAF,Central African Republic,CF,Central African Republic
2391,SOM,Somalia,SO,Somalia
2393,SOM,Somalia,SO,Somalia
2394,SOM,Somalia,SO,Somalia
2395,SOM,Somalia,SO,Somalia
2396,SOM,Somalia,SO,Somalia
2398,CAF,Central African Republic,CF,Central African Republic
2399,CAF,Central African Republic,CF,Central African Republic
2400,SOM,Somalia,SO,Somalia
2401,ETH,Ethiopia,ET,Ethiopia
2402,SOM,Somalia,SO,Somalia
2403,SOM,Somalia,SO,Somalia
2404,SOM,Somalia,SO,Somalia
2405,SOM,Somalia,SO,Somalia
2406,SOM,Somalia,SO,Somalia
2407,SOM,Somalia,SO,Somalia
2408,SOM,Somalia,SO,Somalia
2409,SOM,Somalia,SO,Somalia
2410,SOM,Somalia,SO,Somalia
2411,SOM,Somalia,SO,Somalia
2412,SOM,Somalia,SO,Somalia
2413,CAF,Central African Republic,CF,Central African Republic
2414,CAF,Central African Republic,CF,Central African Republic
2415,SSD,South Sudan,SS,South Sudan
2416,SSD,South Sudan,SS,South Sudan
2417,SOM,Somalia,SO,Somalia
2418,CAF,Central African Republic,CF,Central African Republic
2419,SOM,Somalia,SO,Somalia
2420,SOM,Somalia,SO,Somalia
2421,SOM,Somalia,SO,Somalia
2422,SOM,Somalia,SO,Somalia
2423,SOM,Somalia,SO,Somalia
2424,SOM,Somalia,SO,Somalia
2425,CAF,Central African Republic,CF,Central African Republic
2426,CAF,Central African Republic,CF,Central African Republic
2427,SOM,Somalia,SO,Somalia
2428,SOM,Somalia,SO,Somalia
2429,SOM,Somalia,SO,Somalia
2430,SOM,Somalia,SO,Somalia
2431,CAF,Central African Republic,CF,Central African Republic
2432,CAF,Central African Republic,CF,Central African Republic
2433,ETH,Ethiopia,ET,Ethiopia
2434,ETH,Ethiopia,ET,Ethiopia
2435,SOM,Somalia,SO,Somalia
2436,CAF,Central African Republic,CF,Central African Republic
2437,CAF,Central African Republic,CF,Central African Republic
2438,CAF,Central African Republic,CF,Central African Republic
2439,SOM,Somalia,SO,Somalia
2440,SOM,Somalia,SO,Somalia
2441,SOM,Somalia,SO,Somalia
2442,SOM,Somalia,SO,Somalia
2443,CAF,Central African Republic,CF,Central African Republic
2444,SOM,Somalia,SO,Somalia
2445,SOM,Somalia,SO,Somalia
2446,SOM,Somalia,SO,Somalia
2447,SOM,Somalia,SO,Somalia
2448,CAF,Central African Republic,CF,Central African Republic
2449,SOM,Somalia,SO,Somalia
2450,SOM,Somalia,SO,Somalia
2451,SOM,Somalia,SO,Somalia
2452,SOM,Somalia,SO,Somalia
2453,SOM,Somalia,SO,Somalia
2454,SOM,Somalia,SO,Somalia
2455,CAF,Central African Republic,CF,Central African Republic
2456,CAF,Central African Republic,CF,Central African Republic
2457,CAF,Central African Republic,CF,Central African Republic
2458,ETH,Ethiopia,ET,Ethiopia
2459,CAF,Central African Republic,CF,Central African Republic
2460,CAF,Central African Republic,CF,Central African Republic
2461,CAF,Central African Republic,CF,Central African Republic
2462,CAF,Central African Republic,CF,Central African Republic
2463,CAF,Central African Republic,CF,Central African Republic
2464,CAF,Central African Republic,CF,Central African Republic
2465,CAF,Central African Republic,CF,Central African Republic
2466,CAF,Central African Republic,CF,Central African Republic
2467,CAF,Central African Republic,CF,Central African Republic
2468,SSD,South Sudan,SS,South Sudan
2469,SSD,South Sudan,SS,South Sudan
2470,SSD,South Sudan,SS,South Sudan
2471,SSD,South Sudan,SS,South Sudan
2472,SOM,Somalia,SO,Somalia
2473,SOM,Somalia,SO,Somalia
2474,ETH,Ethiopia,ET,Ethiopia
2475,CAF,Central African Republic,CF,Central African Republic
2476,SSD,South Sudan,SS,South Sudan
2477,SSD,South Sudan,SS,South Sudan
2478,SOM,Somalia,SO,Somalia
2479,SOM,Somalia,SO,Somalia
2480,SSD,South Sudan,SS,South Sudan
2481,SSD,South Sudan,SS,South Sudan
2482,CAF,Central African Republic,CF,Central African Republic
2483,CAF,Central African Republic,CF,Central African Republic
2484,CAF,Central African Republic,CF,Central African Republic
2485,CAF,Central African Republic,CF,Central African Republic
2486,SSD,South Sudan,SS,South Sudan
2487,SSD,South Sudan,SS,South Sudan
2488,SOM,Somalia,SO,Somalia
2489,SOM,Somalia,SO,Somalia
2490,CAF,Central African Republic,CF,Central African Republic
2491,CAF,Central African Republic,CF,Central African Republic
